Cod.Cliente;Ragione sociale;Tipo pag.;Causale;Descrizione;Anno documento;Num.Documento;Num.Riferimento;Data registrazione;Data documento;Data scadenza;Valuta;Importo +/-(dare/avere);Condizioni pagamento;Causale movimento;Tipologia cliente;
00123;IPER MONTEBELLO SPA                     ;B;FVE;Fattura emessa IPER MONTEBELLO SPA;2014;037787;00037787;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          185,05;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00123;IPER MONTEBELLO SPA                     ;B;FVE;Fattura emessa IPER MONTEBELLO SPA;2014;037788;00037788;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          500,40;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00123;IPER MONTEBELLO SPA                     ;B;FVE;Fattura emessa IPER MONTEBELLO SPA;2014;037789;00037789;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          103,94;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00123;IPER MONTEBELLO SPA                     ;B;FVE;Fattura emessa IPER MONTEBELLO SPA;2014;037790;00037790;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          261,57;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00123;IPER MONTEBELLO SPA                     ;B;FVE;Fattura emessa IPER MONTEBELLO SPA;2014;037791;00037791;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          106,12;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00123;IPER MONTEBELLO SPA                     ;B;FVE;Fattura emessa IPER MONTEBELLO SPA;2014;037792;00037792;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         1389,78;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00123;IPER MONTEBELLO SPA                     ;B;FVE;Fattura emessa IPER MONTEBELLO SPA;2014;037793;00037793;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         1303,08;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00123;IPER MONTEBELLO SPA                     ;B;FVE;Fattura emessa IPER MONTEBELLO SPA;2014;037794;00037794;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          539,83;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00123;IPER MONTEBELLO SPA                     ;B;FVE;Fattura emessa IPER MONTEBELLO SPA;2014;037795;00037795;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          889,82;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00120;IPER ORIO SPA                           ;B;FVE;Fattura emessa IPER ORIO SPA;2014;037796;00037796;07/10/2014;07/10/2014;31/12/2014;Euro                          ;           37,77;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00120;IPER ORIO SPA                           ;B;FVE;Fattura emessa IPER ORIO SPA;2014;037797;00037797;07/10/2014;07/10/2014;31/12/2014;Euro                          ;           68,76;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00120;IPER ORIO SPA                           ;B;FVE;Fattura emessa IPER ORIO SPA;2014;037798;00037798;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          136,88;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00940;IPERAL SPA                              ;B;FVE;Fattura emessa IPERAL SPA;2014;037799;00037799;07/10/2014;07/10/2014;31/01/2015;Euro                          ;          780,02;Bonifico B. 90 gg fm          ;Fattura emessa                ;DO                            ;
00940;IPERAL SPA                              ;B;FVE;Fattura emessa IPERAL SPA;2014;037800;00037800;07/10/2014;07/10/2014;31/01/2015;Euro                          ;          620,15;Bonifico B. 90 gg fm          ;Fattura emessa                ;DO                            ;
02250;LUBRISERVICE SNC                        ;W;FVE;Fattura emessa LUBRISERVICE SNC;2014;037801;00037801;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         1516,07;RI.BA   60 gg fm              ;Fattura emessa                ;Modulo Valore Più             ;
02163;M. BUSINESS SRL                         ;W;FVE;Fattura emessa M. BUSINESS SRL;2014;037802;00037802;07/10/2014;07/10/2014;28/02/2015;Euro                          ;          263,67;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
02163;M. BUSINESS SRL                         ;W;FVE;Fattura emessa M. BUSINESS SRL;2014;037803;00037803;07/10/2014;07/10/2014;28/02/2015;Euro                          ;          671,34;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
02163;M. BUSINESS SRL                         ;W;FVE;Fattura emessa M. BUSINESS SRL;2014;037804;00037804;07/10/2014;07/10/2014;28/02/2015;Euro                          ;         1935,37;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
02163;M. BUSINESS SRL                         ;W;FVE;Fattura emessa M. BUSINESS SRL;2014;037805;00037805;07/10/2014;07/10/2014;28/02/2015;Euro                          ;          248,10;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
01020;METRO ITALIA CASH&CARRY MAG.32 ELMAS    ;B;FVE;Fattura emessa METRO ITALIA CASH&CARRY MAG.32;2014;037806;00037806;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          873,98;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
01053;METRO ITALIA CASH&CARRY MAG.34 TAVAGNACC;B;FVE;Fattura emessa METRO ITALIA CASH&CARRY MAG.34;2014;037807;00037807;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         1047,82;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
02905;MONTIPO' CARLO DI MONTIPO' MORENO & C.  ;W;FVE;Fattura emessa MONTIPO' CARLO DI MONTIPO' MOR;2014;037808;00037808;07/10/2014;07/10/2014;31/01/2015;Euro                          ;         2019,31;RI.BA   90 gg fm              ;Fattura emessa                ;SPI                           ;
03915;NUOVA STAA POMPE SRL                    ;W;FVE;Fattura emessa NUOVA STAA POMPE SRL;2014;037809;00037809;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          350,80;RI.BA   60 gg fm              ;Fattura emessa                ;Modulo Valore Più             ;
00957;PIANETA COSPEA SRL                      ;B;FVE;Fattura emessa PIANETA COSPEA SRL;2014;037810;00037810;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         1012,58;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
01619;PUDDU PASQUALE SRL                      ;B;FVE;Fattura emessa PUDDU PASQUALE SRL;2014;037811;00037811;07/10/2014;07/10/2014;31/01/2015;Euro                          ;         3745,13;Bonifico B. 90 gg fm          ;Fattura emessa                ;Texaco                        ;
01619;PUDDU PASQUALE SRL                      ;B;FVE;Fattura emessa PUDDU PASQUALE SRL;2014;037812;00037812;07/10/2014;07/10/2014;31/01/2015;Euro                          ;         1846,84;Bonifico B. 90 gg fm          ;Fattura emessa                ;Texaco                        ;
04090;RIAL & C. SRL                           ;W;FVE;Fattura emessa RIAL & C. SRL;2014;037813;00037813;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          732,00;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
00254;RIMAT SRL                               ;W;FVE;Fattura emessa RIMAT SRL;2014;037814;00037814;07/10/2014;07/10/2014;10/01/2015;Euro                          ;          556,98;RI.BA   60 gg fm              ;Fattura emessa                ;Texaco                        ;
05134;S.A.M. SRL                              ;B;FVE;Fattura emessa S.A.M. SRL;2014;037815;00037815;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         1594,66;Bonifico B. 60 gg fm          ;Fattura emessa                ;DO                            ;
05102;SABARICAMBI SRL                         ;W;FVE;Fattura emessa SABARICAMBI SRL;2014;037816;00037816;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          533,08;RI.BA   60 gg fm              ;Fattura emessa                ;SPI                           ;
04935;SHUNFA SRL                              ;B;FVE;Fattura emessa SHUNFA SRL;2014;037817;00037817;07/10/2014;07/10/2014;28/02/2015;Euro                          ;         2843,30;Bonifico B. 120 gg fm         ;Fattura emessa                ;DO                            ;
04935;SHUNFA SRL                              ;B;FVE;Fattura emessa SHUNFA SRL;2014;037818;00037818;07/10/2014;07/10/2014;28/02/2015;Euro                          ;          125,90;Bonifico B. 120 gg fm         ;Fattura emessa                ;DO                            ;
04122;SOLE VERDE DI PINTO ALESSANDRO          ;W;FVE;Fattura emessa SOLE VERDE DI PINTO ALESSANDRO;2014;037819;00037819;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         1141,92;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
04150;SPEED SRL                               ;W;FVE;Fattura emessa SPEED SRL;2014;037820;00037820;07/10/2014;07/10/2014;31/12/2014;Euro                          ;           48,31;RI.BA   60 gg fm              ;Fattura emessa                ;DO                            ;
04265;SUPERMERCATO DUEP SRL                   ;B;FVE;Fattura emessa SUPERMERCATO DUEP SRL;2014;037821;00037821;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         2043,60;Bonifico B. 60 gg fm          ;Fattura emessa                ;DO                            ;
02672;TONELLI & NICOLINI SNC                  ;W;FVE;Fattura emessa TONELLI & NICOLINI SNC;2014;037822;00037822;07/10/2014;07/10/2014;28/02/2015;Euro                          ;           54,17;RI.BA 120 gg fm               ;Fattura emessa                ;DO                            ;
00187;TRENTO SVILUPPO SRL                     ;B;FVE;Fattura emessa TRENTO SVILUPPO SRL;2014;037823;00037823;07/10/2014;07/10/2014;31/01/2015;Euro                          ;          950,77;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
00992;UNES CENTRO SOCIETA' COOPERATIVA        ;B;FVE;Fattura emessa UNES CENTRO SOCIETA' COOPERATI;2014;037824;00037824;07/10/2014;07/10/2014;31/01/2015;Euro                          ;          231,39;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
01518;UNICOOP TIRRENO SRL                     ;B;FVE;Fattura emessa UNICOOP TIRRENO SOC. COOP. A.R;2014;037825;00037825;07/10/2014;07/10/2014;31/01/2015;Euro                          ;          767,62;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
01518;UNICOOP TIRRENO SRL                     ;B;FVE;Fattura emessa UNICOOP TIRRENO SOC. COOP. A.R;2014;037826;00037826;07/10/2014;07/10/2014;31/01/2015;Euro                          ;          933,25;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
01518;UNICOOP TIRRENO SRL                     ;B;FVE;Fattura emessa UNICOOP TIRRENO SOC. COOP. A.R;2014;037827;00037827;07/10/2014;07/10/2014;31/01/2015;Euro                          ;          484,14;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
01518;UNICOOP TIRRENO SRL                     ;B;FVE;Fattura emessa UNICOOP TIRRENO SOC. COOP. A.R;2014;037828;00037828;07/10/2014;07/10/2014;31/01/2015;Euro                          ;          566,96;Bonifico B. 90 gg fm          ;Fattura emessa                ;GD                            ;
04513;V.I.D.O.L. DI FACCHINI RITA             ;W;FVE;Fattura emessa V.I.D.O.L. DI FACCHINI RITA;2014;037829;00037829;07/10/2014;07/10/2014;31/01/2015;Euro                          ;           75,86;RI.BA   90 gg fm              ;Fattura emessa                ;Texaco                        ;
04903;ALPAKERO SRL                            ;W;FVE;Fattura emessa ALPAKERO SRL;2014;037830;00037830;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          122,84;RI.BA   60 gg fm              ;Fattura emessa                ;Texaco                        ;
00227;AUCHAN SPA                              ;B;FVE;Fattura emessa AUCHAN SPA;2014;037831;00037831;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          879,33;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00227;AUCHAN SPA                              ;B;FVE;Fattura emessa AUCHAN SPA;2014;037832;00037832;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         1748,26;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00227;AUCHAN SPA                              ;B;FVE;Fattura emessa AUCHAN SPA;2014;037833;00037833;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         1338,14;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00957;PIANETA COSPEA SRL                      ;B;FVE;Fattura emessa PIANETA COSPEA SRL;2014;037834;00037834;07/10/2014;07/10/2014;31/12/2014;Euro                          ;          473,41;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
00464;S.G.I. SRL                              ;B;FVE;Fattura emessa S.G.I. SRL;2014;037835;00037835;07/10/2014;07/10/2014;31/12/2014;Euro                          ;         3848,47;Bonifico B. 60 gg fm          ;Fattura emessa                ;GD                            ;
03610;TAGLIANDODIRETTO.IT SRL                 ;B;FVE;Fattura emessa TAGLIANDODIRETTO.IT SRL;2014;037836;00037836;07/10/2014;07/10/2014;28/02/2015;Euro                          ;         1115,01;Bonifico B. 120 gg fm         ;Fattura emessa                ;DO                            ;
03610;TAGLIANDODIRETTO.IT SRL                 ;B;FVE;Fattura emessa TAGLIANDODIRETTO.IT SRL;2014;037837;00037837;07/10/2014;07/10/2014;28/02/2015;Euro                          ;          204,30;Bonifico B. 120 gg fm         ;Fattura emessa                ;DO                            ;
